Disease type,Sex,LHD,Period,"Rate per 100,000 population",LL 95% CI,UL 95% CI
Other respiratory diseases,Females,South Eastern Sydney LHD,12/13,539.9,517.6,562.9
Other respiratory diseases,Females,South Eastern Sydney LHD,13/14,520,498.3,542.4
Other respiratory diseases,Females,South Eastern Sydney LHD,14/15,531.9,510.3,554.2
Other respiratory diseases,Females,South Eastern Sydney LHD,15/16,597.9,575,621.6
Other respiratory diseases,Females,South Eastern Sydney LHD,16/17,559.7,537.8,582.3
Other respiratory diseases,Females,South Eastern Sydney LHD,17/18,542.8,521,565.3
Other respiratory diseases,Females,South Eastern Sydney LHD,18/19,482.5,462.2,503.5
Other respiratory diseases,Females,South Eastern Sydney LHD,19/20,416.2,397.4,435.7
Other respiratory diseases,Females,South Eastern Sydney LHD,20/21,551.1,529.2,573.7
Other respiratory diseases,Females,South Eastern Sydney LHD,21/22,497,476.2,518.4
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,01/02,523.5,490.5,558.1
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,02/03,501.6,469.4,535.3
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,03/04,480.7,449.3,513.8
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,04/05,426,396.3,457.2
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,05/06,452.7,421.9,485
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,06/07,445.9,415.4,478
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,07/08,530.4,497.4,565
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,08/09,521.3,488.9,555.3
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,09/10,546.4,513.3,581
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,10/11,586.9,552.6,622.8
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,11/12,624.9,589.6,661.7
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,12/13,613.7,578.7,650.1
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,13/14,611.9,577.4,647.9
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,14/15,653,617.5,689.9
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,15/16,602.3,568.5,637.7
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,16/17,637,602.2,673.3
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,17/18,632.8,598.3,668.8
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,18/19,569.1,536.5,603.1
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,19/20,444,415.7,473.6
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,20/21,556.3,524,590
Other respiratory diseases,Females,Illawarra Shoalhaven LHD,21/22,519.8,489.2,551.7
Other respiratory diseases,Females,Western Sydney LHD,01/02,422,400.7,444.2
Other respiratory diseases,Females,Western Sydney LHD,02/03,397.4,376.8,418.8
Other respiratory diseases,Females,Western Sydney LHD,03/04,379.7,359.6,400.5
Other respiratory diseases,Females,Western Sydney LHD,04/05,374.8,355.2,395.3
Other respiratory diseases,Females,Western Sydney LHD,05/06,372.5,353.1,392.7
Other respiratory diseases,Females,Western Sydney LHD,06/07,364.6,345.6,384.5
Other respiratory diseases,Females,Western Sydney LHD,07/08,385.3,366,405.4
Other respiratory diseases,Females,Western Sydney LHD,08/09,406.2,386.5,426.6
Other respiratory diseases,Females,Western Sydney LHD,09/10,413.6,393.9,434
Other respiratory diseases,Females,Western Sydney LHD,10/11,451.7,431.3,472.9
Other respiratory diseases,Females,Western Sydney LHD,11/12,454.5,434.2,475.4
Other respiratory diseases,Females,Western Sydney LHD,12/13,455.4,435.4,476.1
Other respiratory diseases,Females,Western Sydney LHD,13/14,486.1,465.6,507.2
Other respiratory diseases,Females,Western Sydney LHD,14/15,518.2,497.2,539.8
Other respiratory diseases,Females,Western Sydney LHD,15/16,516.7,496.1,538
Other respiratory diseases,Females,Western Sydney LHD,16/17,532.7,512,554.1
Other respiratory diseases,Females,Western Sydney LHD,17/18,509.7,489.7,530.4
Other respiratory diseases,Females,Western Sydney LHD,18/19,513.1,493.3,533.5
Other respiratory diseases,Females,Western Sydney LHD,19/20,460.2,441.6,479.3
Other respiratory diseases,Females,Western Sydney LHD,20/21,527.5,507.8,547.7
Other respiratory diseases,Females,Western Sydney LHD,21/22,504.3,485,524.1
Other respiratory diseases,Females,Nepean Blue Mountains LHD,01/02,459,427.2,492.6
Other respiratory diseases,Females,Nepean Blue Mountains LHD,02/03,426.1,395.3,458.7
Other respiratory diseases,Females,Nepean Blue Mountains LHD,03/04,390.4,360.9,421.6
Other respiratory diseases,Females,Nepean Blue Mountains LHD,04/05,425.4,394.5,458.2
Other respiratory diseases,Females,Nepean Blue Mountains LHD,05/06,404.1,373.9,436.1
Other respiratory diseases,Females,Nepean Blue Mountains LHD,06/07,421.8,391.3,454.1
Other respiratory diseases,Females,Nepean Blue Mountains LHD,07/08,444.5,413.3,477.5
Other respiratory diseases,Females,Nepean Blue Mountains LHD,08/09,499.7,466.7,534.4
Other respiratory diseases,Females,Nepean Blue Mountains LHD,09/10,475.1,443.1,508.9
Other respiratory diseases,Females,Nepean Blue Mountains LHD,10/11,539.4,505.4,575.2
Other respiratory diseases,Females,Nepean Blue Mountains LHD,11/12,505.8,472.9,540.4
Other respiratory diseases,Females,Nepean Blue Mountains LHD,12/13,573.2,538.4,609.8
Other respiratory diseases,Females,Nepean Blue Mountains LHD,13/14,533,499.6,568
Other respiratory diseases,Females,Nepean Blue Mountains LHD,14/15,565.4,531.3,601.1
Other respiratory diseases,Females,Nepean Blue Mountains LHD,15/16,587.7,553.1,623.8
Other respiratory diseases,Females,Nepean Blue Mountains LHD,16/17,612.6,577.5,649.3
Other respiratory diseases,Females,Nepean Blue Mountains LHD,17/18,618.1,583,654.7
Other respiratory diseases,Females,Nepean Blue Mountains LHD,18/19,561,528,595.6
Other respiratory diseases,Females,Nepean Blue Mountains LHD,19/20,510.2,478.8,543
Other respiratory diseases,Females,Nepean Blue Mountains LHD,20/21,565.3,532.1,600
Other respiratory diseases,Females,Nepean Blue Mountains LHD,21/22,622.5,587.6,658.9
Other respiratory diseases,Females,Northern Sydney LHD,01/02,497.3,475.2,520.1
Other respiratory diseases,Females,Northern Sydney LHD,02/03,476.3,454.7,498.6
Other respiratory diseases,Females,Northern Sydney LHD,03/04,495.2,473.2,517.8
Other respiratory diseases,Females,Northern Sydney LHD,04/05,486.2,464.4,508.7
Other respiratory diseases,Females,Northern Sydney LHD,05/06,509,486.8,531.9
Other respiratory diseases,Females,Northern Sydney LHD,06/07,528.5,506,551.7
Other respiratory diseases,Females,Northern Sydney LHD,07/08,583,559.5,607.3
Other respiratory diseases,Females,Northern Sydney LHD,08/09,593.8,570.2,618.1
Other respiratory diseases,Females,Northern Sydney LHD,09/10,595.5,572,619.6
Other respiratory diseases,Females,Northern Sydney LHD,10/11,610.8,587.1,635.2
Other respiratory diseases,Females,Northern Sydney LHD,11/12,604.1,580.8,628.2
Other respiratory diseases,Females,Northern Sydney LHD,12/13,583.3,560.5,606.8
Other respiratory diseases,Females,Northern Sydney LHD,13/14,618.7,595.5,642.7
Other respiratory diseases,Females,Northern Sydney LHD,14/15,638.8,615.4,662.8
Other respiratory diseases,Females,Northern Sydney LHD,15/16,640.3,617,664.2
Other respiratory diseases,Females,Northern Sydney LHD,16/17,656.6,633.1,680.7
Other respiratory diseases,Females,Northern Sydney LHD,17/18,656,632.7,680
Other respiratory diseases,Females,Northern Sydney LHD,18/19,592.3,570.3,614.9
Other respiratory diseases,Females,Northern Sydney LHD,19/20,549.7,528.4,571.5
Other respiratory diseases,Females,Northern Sydney LHD,20/21,624.3,601.5,647.7
Other respiratory diseases,Females,Northern Sydney LHD,21/22,556,534.6,578
Other respiratory diseases,Females,Central Coast LHD,01/02,437.4,404.9,471.8
Other respiratory diseases,Females,Central Coast LHD,02/03,440.6,408,475.2
Other respiratory diseases,Females,Central Coast LHD,03/04,401,370.2,433.6
Other respiratory diseases,Females,Central Coast LHD,04/05,416.6,384.8,450.2
Other respiratory diseases,Females,Central Coast LHD,05/06,440.3,407.7,474.9
Other respiratory diseases,Females,Central Coast LHD,06/07,456.5,423.3,491.5
Other respiratory diseases,Females,Central Coast LHD,07/08,573.3,536.2,612.2
Other respiratory diseases,Females,Central Coast LHD,08/09,546.7,510.9,584.3
Other respiratory diseases,Females,Central Coast LHD,09/10,592.7,555.4,631.8
Other respiratory diseases,Females,Central Coast LHD,10/11,630.8,592.4,671
Other respiratory diseases,Females,Central Coast LHD,11/12,653.6,614.7,694.4
Other respiratory diseases,Females,Central Coast LHD,12/13,658.2,618.9,699.3
Other respiratory diseases,Females,Central Coast LHD,13/14,631.8,593.5,671.9
Other respiratory diseases,Females,Central Coast LHD,14/15,688.2,648.2,730.1
Other respiratory diseases,Females,Central Coast LHD,15/16,677.9,638.3,719.3
Other respiratory diseases,Females,Central Coast LHD,16/17,670.6,631.2,711.7
Other respiratory diseases,Females,Central Coast LHD,17/18,695.1,655.2,736.6
Other respiratory diseases,Females,Central Coast LHD,18/19,682.3,642.9,723.4
Other respiratory diseases,Females,Central Coast LHD,19/20,568.1,532.3,605.6
Other respiratory diseases,Females,Central Coast LHD,20/21,648.8,610.2,689.1
Other respiratory diseases,Females,Central Coast LHD,21/22,548.5,513.2,585.4
Other respiratory diseases,Females,Hunter New England LHD,01/02,351.9,334,370.5
Other respiratory diseases,Females,Hunter New England LHD,02/03,338.7,321.3,356.8
Other respiratory diseases,Females,Hunter New England LHD,03/04,336.7,319.4,354.8
Other respiratory diseases,Females,Hunter New England LHD,04/05,341.2,323.7,359.3
Other respiratory diseases,Females,Hunter New England LHD,05/06,334.2,316.9,352.1
Other respiratory diseases,Females,Hunter New England LHD,06/07,349.3,331.7,367.7
Other respiratory diseases,Females,Hunter New England LHD,07/08,378.5,360.1,397.5
Other respiratory diseases,Females,Hunter New England LHD,08/09,414,394.9,433.8
Other respiratory diseases,Females,Hunter New England LHD,09/10,397.2,378.5,416.5
Other respiratory diseases,Females,Hunter New England LHD,10/11,428.4,409,448.4
Other respiratory diseases,Females,Hunter New England LHD,11/12,428.9,409.6,448.9
Other respiratory diseases,Females,Hunter New England LHD,12/13,449.2,429.5,469.5
Other respiratory diseases,Females,Hunter New England LHD,13/14,436,416.6,456
Other respiratory diseases,Females,Hunter New England LHD,14/15,456.2,436.6,476.5
Other respiratory diseases,Females,Hunter New England LHD,15/16,464.8,445.1,485.2
Other respiratory diseases,Females,Hunter New England LHD,16/17,517,496.2,538.4
Other respiratory diseases,Females,Hunter New England LHD,17/18,539.4,518.3,561.2
Other respiratory diseases,Females,Hunter New England LHD,18/19,519.4,498.8,540.7
Other respiratory diseases,Females,Hunter New England LHD,19/20,447.9,429,467.5
Other respiratory diseases,Females,Hunter New England LHD,20/21,507,486.7,527.9
Other respiratory diseases,Females,Hunter New England LHD,21/22,528.9,507.9,550.4
Other respiratory diseases,Females,Northern NSW LHD,01/02,392.9,359.9,428
Other respiratory diseases,Females,Northern NSW LHD,02/03,372.4,340.2,406.7
Other respiratory diseases,Females,Northern NSW LHD,03/04,411.8,378.3,447.5
Other respiratory diseases,Females,Northern NSW LHD,04/05,449.6,414.1,487.3
Other respiratory diseases,Females,Northern NSW LHD,05/06,445,409.9,482.3
Other respiratory diseases,Females,Northern NSW LHD,06/07,378.6,346.6,412.7
Other respiratory diseases,Females,Northern NSW LHD,07/08,426.7,392.6,463
Other respiratory diseases,Females,Northern NSW LHD,08/09,394.9,361.6,430.3
Other respiratory diseases,Females,Northern NSW LHD,09/10,443.5,408.3,480.8
Other respiratory diseases,Females,Northern NSW LHD,10/11,439.9,405.3,476.7
Other respiratory diseases,Females,Northern NSW LHD,11/12,462,426.6,499.5
Other respiratory diseases,Females,Northern NSW LHD,12/13,426.4,392.1,462.8
Other respiratory diseases,Females,Northern NSW LHD,13/14,395,362.6,429.5
Other respiratory diseases,Females,Northern NSW LHD,14/15,429.3,395.5,465.2
Other respiratory diseases,Females,Northern NSW LHD,15/16,384.9,353.1,418.7
Other respiratory diseases,Females,Northern NSW LHD,16/17,430.3,396.4,466.3
Other respiratory diseases,Females,Northern NSW LHD,17/18,429.7,396.1,465.3
Other respiratory diseases,Females,Northern NSW LHD,18/19,427.8,394.5,463.1
Other respiratory diseases,Females,Northern NSW LHD,19/20,368,337.4,400.5
Other respiratory diseases,Females,Northern NSW LHD,20/21,435.6,402,471.1
Other respiratory diseases,Females,Northern NSW LHD,21/22,516,478.7,555.4
Other respiratory diseases,Females,Mid North Coast LHD,01/02,458.1,415.5,503.8
Other respiratory diseases,Females,Mid North Coast LHD,02/03,487.1,443.2,534.1
Other respiratory diseases,Females,Mid North Coast LHD,03/04,448.4,406.2,493.7
Other respiratory diseases,Females,Mid North Coast LHD,04/05,480,436,527.1
Other respiratory diseases,Females,Mid North Coast LHD,05/06,432.3,390.9,476.7
Other respiratory diseases,Females,Mid North Coast LHD,06/07,462.7,419.8,508.7
Other respiratory diseases,Females,Mid North Coast LHD,07/08,496.6,452.6,543.6
Other respiratory diseases,Females,Mid North Coast LHD,08/09,481.1,437.9,527.3
Other respiratory diseases,Females,Mid North Coast LHD,09/10,465.6,423.8,510.4
Other respiratory diseases,Females,Mid North Coast LHD,10/11,453.8,412.8,497.7
Other respiratory diseases,Females,Mid North Coast LHD,11/12,516.8,472.4,564
Other respiratory diseases,Females,Mid North Coast LHD,12/13,469.4,427.5,514.1
Other respiratory diseases,Females,Mid North Coast LHD,13/14,439.5,399.2,482.7
Other respiratory diseases,Females,Mid North Coast LHD,14/15,542.6,498.3,589.9
Other respiratory diseases,Females,Mid North Coast LHD,15/16,558.1,512.2,606.8
Other respiratory diseases,Females,Mid North Coast LHD,16/17,519.2,475.3,566
Other respiratory diseases,Females,Mid North Coast LHD,17/18,538.7,494.9,585.3
Other respiratory diseases,Females,Mid North Coast LHD,18/19,477.3,436.9,520.3
Other respiratory diseases,Females,Mid North Coast LHD,19/20,454.6,415.5,496.2
Other respiratory diseases,Females,Mid North Coast LHD,20/21,479.6,438.7,523.2
Other respiratory diseases,Females,Mid North Coast LHD,21/22,511.3,469.1,556.3
Other respiratory diseases,Females,Southern NSW LHD,01/02,347.1,308.7,388.8
Other respiratory diseases,Females,Southern NSW LHD,02/03,325.5,288.6,365.7
Other respiratory diseases,Females,Southern NSW LHD,03/04,300.6,264.9,339.6
Other respiratory diseases,Females,Southern NSW LHD,04/05,342.8,305.2,383.7
Other respiratory diseases,Females,Southern NSW LHD,05/06,285.3,251,322.9
Other respiratory diseases,Females,Southern NSW LHD,06/07,355.4,317,397
Other respiratory diseases,Females,Southern NSW LHD,07/08,370.1,330.8,412.6
Other respiratory diseases,Females,Southern NSW LHD,08/09,342.9,305.8,383.1
Other respiratory diseases,Females,Southern NSW LHD,09/10,324.5,288.6,363.5
Other respiratory diseases,Females,Southern NSW LHD,10/11,393.8,354.3,436.4
Other respiratory diseases,Females,Southern NSW LHD,11/12,390,351,432.1
Other respiratory diseases,Females,Southern NSW LHD,12/13,354.9,317.9,394.9
Other respiratory diseases,Females,Southern NSW LHD,13/14,395.4,356.5,437.3
Other respiratory diseases,Females,Southern NSW LHD,14/15,355.5,319.2,394.8
Other respiratory diseases,Females,Southern NSW LHD,15/16,387.2,349,428.3
Other respiratory diseases,Females,Southern NSW LHD,16/17,407.8,368.7,449.8
Other respiratory diseases,Females,Southern NSW LHD,17/18,415.2,375.7,457.6
Other respiratory diseases,Females,Southern NSW LHD,18/19,374.2,337.3,413.9
Other respiratory diseases,Females,Southern NSW LHD,19/20,306.9,274.4,342.2
Other respiratory diseases,Females,Southern NSW LHD,20/21,365.8,329.7,404.7
Other respiratory diseases,Females,Southern NSW LHD,21/22,278.1,247.1,312
Other respiratory diseases,Females,Murrumbidgee LHD,01/02,569,526.8,613.7
Other respiratory diseases,Females,Murrumbidgee LHD,02/03,506.3,466.2,548.8
Other respiratory diseases,Females,Murrumbidgee LHD,03/04,556,513.9,600.6
Other respiratory diseases,Females,Murrumbidgee LHD,04/05,573.5,530.8,618.7
Other respiratory diseases,Females,Murrumbidgee LHD,05/06,615.1,570.7,662.1
Other respiratory diseases,Females,Murrumbidgee LHD,06/07,627.6,582.6,675.1
Other respiratory diseases,Females,Murrumbidgee LHD,07/08,712.5,664.8,762.6
Other respiratory diseases,Females,Murrumbidgee LHD,08/09,749.6,700.4,801.4
Other respiratory diseases,Females,Murrumbidgee LHD,09/10,799.4,748.5,852.8
Other respiratory diseases,Females,Murrumbidgee LHD,10/11,804.6,754,857.7
Other respiratory diseases,Females,Murrumbidgee LHD,11/12,898.8,845.2,954.9
Other respiratory diseases,Females,Murrumbidgee LHD,12/13,827,775.6,880.8
Other respiratory diseases,Females,Murrumbidgee LHD,13/14,885.1,832,940.7
Other respiratory diseases,Females,Murrumbidgee LHD,14/15,845.7,794,899.8
Other respiratory diseases,Females,Murrumbidgee LHD,15/16,855.8,803.8,910.2
Other respiratory diseases,Females,Murrumbidgee LHD,16/17,932.6,878.4,989.3
Other respiratory diseases,Females,Murrumbidgee LHD,17/18,836.3,785.4,889.5
Other respiratory diseases,Females,Murrumbidgee LHD,18/19,852.4,801,906.2
Other respiratory diseases,Females,Murrumbidgee LHD,19/20,682.7,637.1,730.7
Other respiratory diseases,Females,Murrumbidgee LHD,20/21,789,739.1,841.4
Other respiratory diseases,Females,Murrumbidgee LHD,21/22,656.6,611.6,704
Other respiratory diseases,Females,Western NSW LHD,01/02,442.8,408.1,479.7
Other respiratory diseases,Females,Western NSW LHD,02/03,473.2,437.2,511.4
Other respiratory diseases,Females,Western NSW LHD,03/04,522.5,484.5,562.7
Other respiratory diseases,Females,Western NSW LHD,04/05,534,495.4,574.9
Other respiratory diseases,Females,Western NSW LHD,05/06,502.7,464.9,542.8
Other respiratory diseases,Females,Western NSW LHD,06/07,605.7,564.3,649.4
Other respiratory diseases,Females,Western NSW LHD,07/08,589,548.5,631.6
Other respiratory diseases,Females,Western NSW LHD,08/09,581.3,541,623.8
