"Respiratory disease hospitalisations by Disease type, Sex and LHD"
"Disease type","Sex","LHD","Period","Rate per 100,000 population","LL 95% CI","UL 95% CI"
"Chronic obstructive pulmonary disease","Persons","All LHDs","14/15","232.0","228.9","235.2"
"Chronic obstructive pulmonary disease","Persons","All LHDs","15/16","232.1","229.0","235.3"
"Chronic obstructive pulmonary disease","Persons","All LHDs","16/17","239.9","236.7","243.0"
"Chronic obstructive pulmonary disease","Persons","All LHDs","17/18","235.5","232.4","238.6"
"Chronic obstructive pulmonary disease","Persons","All LHDs","18/19","225.8","222.8","228.8"
"Chronic obstructive pulmonary disease","Persons","All LHDs","19/20","205.1","202.3","207.9"
"Chronic obstructive pulmonary disease","Persons","All LHDs","20/21","145.6","143.3","148.0"
"Chronic obstructive pulmonary disease","Persons","All LHDs","21/22","133.4","131.2","135.6"
"Other respiratory diseases","Males","Sydney LHD","01/02","579.7","548.3","612.5"
"Other respiratory diseases","Males","Sydney LHD","02/03","597.9","565.7","631.4"
"Other respiratory diseases","Males","Sydney LHD","03/04","587.5","554.5","621.9"
"Other respiratory diseases","Males","Sydney LHD","04/05","595.6","563.2","629.3"
"Other respiratory diseases","Males","Sydney LHD","05/06","603.2","571.5","636.1"
"Other respiratory diseases","Males","Sydney LHD","06/07","570.7","540.7","602.0"
"Other respiratory diseases","Males","Sydney LHD","07/08","619.5","588.4","651.9"
"Other respiratory diseases","Males","Sydney LHD","08/09","603.2","572.9","634.6"
"Other respiratory diseases","Males","Sydney LHD","09/10","615.7","585.4","647.2"
"Other respiratory diseases","Males","Sydney LHD","10/11","680.5","648.8","713.4"
"Other respiratory diseases","Males","Sydney LHD","11/12","658.1","627.4","690.0"
"Other respiratory diseases","Males","Sydney LHD","12/13","634.8","604.9","665.7"
"Other respiratory diseases","Males","Sydney LHD","13/14","618.9","589.8","649.0"
"Other respiratory diseases","Males","Sydney LHD","14/15","598.1","569.8","627.5"
"Other respiratory diseases","Males","Sydney LHD","15/16","644.7","615.6","674.8"
"Other respiratory diseases","Males","Sydney LHD","16/17","612.8","584.6","642.0"
"Other respiratory diseases","Males","Sydney LHD","17/18","646.1","617.3","675.9"
"Other respiratory diseases","Males","Sydney LHD","18/19","624.5","596.3","653.7"
"Other respiratory diseases","Males","Sydney LHD","19/20","520.0","494.4","546.5"
"Other respiratory diseases","Males","Sydney LHD","20/21","612.3","584.7","640.9"
"Other respiratory diseases","Males","Sydney LHD","21/22","542.1","516.4","568.7"
"Other respiratory diseases","Males","South Western Sydney LHD","01/02","587.3","562.3","613.2"
"Other respiratory diseases","Males","South Western Sydney LHD","02/03","548.5","524.3","573.5"
"Other respiratory diseases","Males","South Western Sydney LHD","03/04","527.2","503.7","551.5"
"Other respiratory diseases","Males","South Western Sydney LHD","04/05","579.4","554.8","604.9"
"Other respiratory diseases","Males","South Western Sydney LHD","05/06","634.5","609.0","660.8"
"Other respiratory diseases","Males","South Western Sydney LHD","06/07","586.4","562.0","611.7"
"Other respiratory diseases","Males","South Western Sydney LHD","07/08","626.7","601.8","652.3"
"Other respiratory diseases","Males","South Western Sydney LHD","08/09","648.5","623.5","674.2"
"Other respiratory diseases","Males","South Western Sydney LHD","09/10","662.8","637.7","688.5"
"Other respiratory diseases","Males","South Western Sydney LHD","10/11","653.2","628.6","678.5"
"Other respiratory diseases","Males","South Western Sydney LHD","11/12","661.8","637.3","687.0"
"Other respiratory diseases","Males","South Western Sydney LHD","12/13","690.3","665.5","715.8"
"Other respiratory diseases","Males","South Western Sydney LHD","13/14","666.5","642.5","691.3"
"Other respiratory diseases","Males","South Western Sydney LHD","14/15","680.1","656.1","704.7"
"Other respiratory diseases","Males","South Western Sydney LHD","15/16","686.9","663.0","711.3"
"Other respiratory diseases","Males","South Western Sydney LHD","16/17","643.2","620.6","666.5"
"Other respiratory diseases","Males","South Western Sydney LHD","17/18","687.1","663.9","710.8"
"Other respiratory diseases","Males","South Western Sydney LHD","18/19","637.5","615.5","660.1"
"Other respiratory diseases","Males","South Western Sydney LHD","19/20","559.5","539.2","580.5"
"Other respiratory diseases","Males","South Western Sydney LHD","20/21","722.5","699.6","745.9"
"Other respiratory diseases","Males","South Western Sydney LHD","21/22","610.0","589.2","631.5"
"Other respiratory diseases","Males","South Eastern Sydney LHD","01/02","560.9","536.6","586.0"
"Other respiratory diseases","Males","South Eastern Sydney LHD","02/03","597.7","572.8","623.4"
"Other respiratory diseases","Males","South Eastern Sydney LHD","03/04","574.2","549.8","599.3"
"Other respiratory diseases","Males","South Eastern Sydney LHD","04/05","598.5","573.7","624.2"
"Other respiratory diseases","Males","South Eastern Sydney LHD","05/06","574.2","550.0","599.2"
"Other respiratory diseases","Males","South Eastern Sydney LHD","06/07","602.5","577.9","628.0"
"Other respiratory diseases","Males","South Eastern Sydney LHD","07/08","676.2","650.1","703.0"
"Other respiratory diseases","Males","South Eastern Sydney LHD","08/09","673.6","647.9","700.1"
"Other respiratory diseases","Males","South Eastern Sydney LHD","09/10","668.6","643.2","694.7"
"Other respiratory diseases","Males","South Eastern Sydney LHD","10/11","672.4","646.9","698.5"
"Other respiratory diseases","Males","South Eastern Sydney LHD","11/12","661.3","636.4","686.9"
"Other respiratory diseases","Males","South Eastern Sydney LHD","12/13","647.4","623.0","672.6"
"Other respiratory diseases","Males","South Eastern Sydney LHD","13/14","634.4","610.5","659.1"
"Other respiratory diseases","Males","South Eastern Sydney LHD","14/15","652.3","628.0","677.2"
"Other respiratory diseases","Males","South Eastern Sydney LHD","15/16","662.2","638.0","687.0"
"Other respiratory diseases","Males","South Eastern Sydney LHD","16/17","648.5","624.7","672.9"
"Other respiratory diseases","Males","South Eastern Sydney LHD","17/18","633.3","609.8","657.5"
"Other respiratory diseases","Males","South Eastern Sydney LHD","18/19","591.0","568.5","614.2"
"Other respiratory diseases","Males","South Eastern Sydney LHD","19/20","511.2","490.4","532.7"
"Other respiratory diseases","Males","South Eastern Sydney LHD","20/21","667.2","643.1","691.9"
"Other respiratory diseases","Males","South Eastern Sydney LHD","21/22","610.0","587.1","633.6"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","01/02","693.9","655.6","733.8"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","02/03","602.7","567.2","639.9"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","03/04","595.7","560.6","632.5"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","04/05","547.1","513.4","582.3"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","05/06","572.6","538.2","608.5"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","06/07","543.4","510.0","578.5"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","07/08","631.0","595.2","668.4"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","08/09","694.0","656.7","733.0"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","09/10","671.7","635.3","709.7"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","10/11","756.2","717.4","796.4"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","11/12","740.5","702.6","780.0"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","12/13","758.6","720.3","798.4"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","13/14","674.8","639.3","711.8"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","14/15","768.2","730.1","807.7"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","15/16","744.0","706.7","782.8"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","16/17","689.1","653.3","726.3"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","17/18","718.0","681.5","755.9"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","18/19","660.8","626.1","697.0"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","19/20","550.5","519.3","583.2"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","20/21","685.7","650.8","721.9"
"Other respiratory diseases","Males","Illawarra Shoalhaven LHD","21/22","541.4","510.6","573.5"
"Other respiratory diseases","Males","Western Sydney LHD","01/02","525.2","499.9","551.5"
"Other respiratory diseases","Males","Western Sydney LHD","02/03","518.3","493.1","544.4"
"Other respiratory diseases","Males","Western Sydney LHD","03/04","521.0","495.8","547.2"
"Other respiratory diseases","Males","Western Sydney LHD","04/05","492.1","468.2","516.9"
"Other respiratory diseases","Males","Western Sydney LHD","05/06","474.6","451.3","498.7"
"Other respiratory diseases","Males","Western Sydney LHD","06/07","493.1","469.7","517.5"
"Other respiratory diseases","Males","Western Sydney LHD","07/08","490.4","467.4","514.2"
"Other respiratory diseases","Males","Western Sydney LHD","08/09","516.3","492.9","540.5"
"Other respiratory diseases","Males","Western Sydney LHD","09/10","545.5","521.7","570.1"
"Other respiratory diseases","Males","Western Sydney LHD","10/11","543.1","519.8","567.1"
"Other respiratory diseases","Males","Western Sydney LHD","11/12","557.7","534.3","582.0"
"Other respiratory diseases","Males","Western Sydney LHD","12/13","592.1","568.4","616.5"
"Other respiratory diseases","Males","Western Sydney LHD","13/14","606.6","582.9","631.0"
"Other respiratory diseases","Males","Western Sydney LHD","14/15","628.8","605.1","653.3"
"Other respiratory diseases","Males","Western Sydney LHD","15/16","624.2","600.9","648.2"
"Other respiratory diseases","Males","Western Sydney LHD","16/17","623.8","600.9","647.2"
"Other respiratory diseases","Males","Western Sydney LHD","17/18","624.1","601.4","647.3"
"Other respiratory diseases","Males","Western Sydney LHD","18/19","619.1","596.9","641.9"
"Other respiratory diseases","Males","Western Sydney LHD","19/20","555.7","534.9","577.1"
"Other respiratory diseases","Males","Western Sydney LHD","20/21","650.3","628.2","672.9"
"Other respiratory diseases","Males","Western Sydney LHD","21/22","618.5","597.1","640.4"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","01/02","581.2","542.7","621.7"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","02/03","506.9","471.6","544.2"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","03/04","471.1","436.6","507.7"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","04/05","500.6","464.8","538.4"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","05/06","529.7","492.8","568.6"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","06/07","500.5","465.1","537.8"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","07/08","511.0","475.6","548.3"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","08/09","546.2","509.5","584.8"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","09/10","537.6","501.9","575.2"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","10/11","622.3","584.4","661.9"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","11/12","570.0","533.8","608.0"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","12/13","601.5","564.6","640.2"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","13/14","619.5","582.4","658.3"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","14/15","633.4","596.3","672.2"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","15/16","672.2","634.3","711.8"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","16/17","660.5","623.5","699.1"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","17/18","677.3","640.1","716.2"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","18/19","637.3","601.4","674.8"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","19/20","539.4","506.5","573.8"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","20/21","646.6","611.0","683.9"
"Other respiratory diseases","Males","Nepean Blue Mountains LHD","21/22","692.0","655.2","730.4"
"Other respiratory diseases","Males","Northern Sydney LHD","01/02","672.7","646.6","699.6"
"Other respiratory diseases","Males","Northern Sydney LHD","02/03","631.6","606.3","657.6"
"Other respiratory diseases","Males","Northern Sydney LHD","03/04","622.5","597.5","648.3"
"Other respiratory diseases","Males","Northern Sydney LHD","04/05","682.8","656.7","709.7"
"Other respiratory diseases","Males","Northern Sydney LHD","05/06","624.2","599.2","649.8"
"Other respiratory diseases","Males","Northern Sydney LHD","06/07","682.6","656.6","709.3"
"Other respiratory diseases","Males","Northern Sydney LHD","07/08","725.6","699.0","752.9"
"Other respiratory diseases","Males","Northern Sydney LHD","08/09","735.5","709.1","762.7"
"Other respiratory diseases","Males","Northern Sydney LHD","09/10","749.0","722.6","776.2"
"Other respiratory diseases","Males","Northern Sydney LHD","10/11","743.6","717.5","770.5"
"Other respiratory diseases","Males","Northern Sydney LHD","11/12","725.9","700.3","752.2"
"Other respiratory diseases","Males","Northern Sydney LHD","12/13","720.9","695.5","747.0"
"Other respiratory diseases","Males","Northern Sydney LHD","13/14","781.7","755.4","808.6"
"Other respiratory diseases","Males","Northern Sydney LHD","14/15","743.9","718.6","769.9"
"Other respiratory diseases","Males","Northern Sydney LHD","15/16","769.0","743.4","795.3"
"Other respiratory diseases","Males","Northern Sydney LHD","16/17","737.9","713.0","763.5"
"Other respiratory diseases","Males","Northern Sydney LHD","17/18","754.2","729.2","779.9"
"Other respiratory diseases","Males","Northern Sydney LHD","18/19","768.8","743.6","794.6"
"Other respiratory diseases","Males","Northern Sydney LHD","19/20","653.7","630.4","677.5"
"Other respiratory diseases","Males","Northern Sydney LHD","20/21","796.1","770.3","822.5"
"Other respiratory diseases","Males","Northern Sydney LHD","21/22","709.0","684.8","733.8"
"Other respiratory diseases","Males","Central Coast LHD","01/02","592.6","554.2","632.9"
"Other respiratory diseases","Males","Central Coast LHD","02/03","589.0","550.7","629.2"
"Other respiratory diseases","Males","Central Coast LHD","03/04","502.9","467.6","540.2"
"Other respiratory diseases","Males","Central Coast LHD","04/05","546.1","509.5","584.6"
"Other respiratory diseases","Males","Central Coast LHD","05/06","521.1","485.1","559.2"
"Other respiratory diseases","Males","Central Coast LHD","06/07","558.1","521.2","596.9"
"Other respiratory diseases","Males","Central Coast LHD","07/08","580.4","543.0","619.6"
"Other respiratory diseases","Males","Central Coast LHD","08/09","630.1","591.1","670.9"
"Other respiratory diseases","Males","Central Coast LHD","09/10","688.3","648.3","730.2"
"Other respiratory diseases","Males","Central Coast LHD","10/11","682.5","642.5","724.3"
"Other respiratory diseases","Males","Central Coast LHD","11/12","663.2","624.0","704.3"
"Other respiratory diseases","Males","Central Coast LHD","12/13","715.4","674.8","757.9"
"Other respiratory diseases","Males","Central Coast LHD","13/14","694.1","654.3","735.8"
"Other respiratory diseases","Males","Central Coast LHD","14/15","661.7","622.8","702.3"
"Other respiratory diseases","Males","Central Coast LHD","15/16","647.1","609.0","687.1"
