"Respiratory disease hospitalisations by Disease type, Sex and LHD",,,,,,
Disease type,Sex,LHD,Period,"Rate per 100,000 population",LL 95% CI,UL 95% CI
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,9-Oct,245.1,227.8,263.3
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,10-Nov,256.9,239.4,275.2
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,11-Dec,262.4,245.1,280.6
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,Dec-13,243.3,226.9,260.5
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,13/14,260.4,243.7,277.9
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,14/15,260.9,244.6,278
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,15/16,256.5,240.6,273.2
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,16/17,284.8,268.1,302.2
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,17/18,268.8,252.9,285.4
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,18/19,235.1,220.5,250.4
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,19/20,207.5,194.1,221.7
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,20/21,135.4,124.9,146.7
Chronic obstructive pulmonary disease,Persons,Nepean Blue Mountains LHD,21/22,138.9,128.5,150
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,1-Feb,138.4,130.7,146.4
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,2-Mar,116.7,109.7,124.1
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,3-Apr,116,109,123.3
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,4-May,118.7,111.6,126.1
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,5-Jun,108.2,101.5,115.1
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,6-Jul,101.8,95.4,108.5
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,7-Aug,123.3,116.3,130.6
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,8-Sep,112.5,105.9,119.4
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,9-Oct,113.5,106.9,120.4
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,10-Nov,116.8,110.1,123.8
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,11-Dec,122.7,116,129.7
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,Dec-13,111.6,105.3,118.2
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,13/14,114.7,108.3,121.4
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,14/15,123.5,116.9,130.4
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,15/16,125.2,118.7,132.1
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,16/17,109.3,103.3,115.5
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,17/18,108.1,102.2,114.3
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,18/19,102.9,97.2,108.8
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,19/20,85.5,80.4,90.9
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,20/21,61.2,56.9,65.8
Chronic obstructive pulmonary disease,Persons,Northern Sydney LHD,21/22,60.5,56.3,65
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,1-Feb,281.1,264.5,298.5
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,2-Mar,270.9,254.8,288
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,3-Apr,283,266.8,300.1
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,4-May,308.7,291.7,326.5
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,5-Jun,292.8,276.4,310
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,6-Jul,298.6,282.3,315.8
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,7-Aug,309.5,292.9,326.9
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,8-Sep,300.8,284.5,317.8
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,9-Oct,282.2,266.6,298.6
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,10-Nov,287.6,272,304
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,11-Dec,317.4,301,334.5
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,Dec-13,265.6,250.8,281
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,13/14,270.9,256.1,286.4
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,14/15,292.1,276.9,308
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,15/16,293.2,278.1,309.1
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,16/17,306.9,291.4,323
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,17/18,309.7,294.4,325.8
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,18/19,295.8,281,311.3
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,19/20,261,247.3,275.5
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,20/21,200.9,188.9,213.5
Chronic obstructive pulmonary disease,Persons,Central Coast LHD,21/22,171.2,160.2,182.8
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,1-Feb,257.9,247.7,268.4
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,2-Mar,258.8,248.7,269.2
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,3-Apr,248.8,239,258.9
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,4-May,232.8,223.4,242.5
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,5-Jun,240.3,230.8,250.1
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,6-Jul,232.6,223.3,242.2
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,7-Aug,263.8,254,273.9
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,8-Sep,249.4,240,259
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,9-Oct,255.4,246,265.1
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,10-Nov,262.5,253.1,272.2
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,11-Dec,271.1,261.7,280.9
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,Dec-13,265.5,256.2,275.1
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,13/14,248,239.1,257.2
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,14/15,254.7,245.8,263.9
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,15/16,259.9,251,269.1
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,16/17,282,272.7,291.5
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,17/18,267.1,258.2,276.4
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,18/19,246.1,237.7,254.9
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,19/20,228.2,220.1,236.4
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,20/21,161.6,154.9,168.5
Chronic obstructive pulmonary disease,Persons,Hunter New England LHD,21/22,160.1,153.4,167.1
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,1-Feb,222.9,207.3,239.5
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,2-Mar,244.8,228.6,262.1
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,3-Apr,255.3,238.8,272.7
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,4-May,228.7,213.2,245.1
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,5-Jun,252.7,236.7,269.7
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,6-Jul,216.3,201.6,231.8
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,7-Aug,245.8,230.4,262.1
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,8-Sep,285.1,268.5,302.5
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,9-Oct,252.9,237.4,269.2
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,10-Nov,265,249.4,281.4
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,11-Dec,261.3,245.8,277.6
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,Dec-13,282.5,266.7,299.1
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,13/14,267.2,251.9,283.2
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,14/15,263.1,248,279.1
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,15/16,254.6,240,269.9
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,16/17,269.8,255,285.4
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,17/18,263.6,249.2,278.8
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,18/19,259.6,245.3,274.7
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,19/20,253.4,239.5,268
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,20/21,173.4,161.9,185.6
Chronic obstructive pulmonary disease,Persons,Northern NSW LHD,21/22,167.8,156.6,179.8
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,1-Feb,303.1,281.7,325.8
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,2-Mar,286.7,266.4,308.3
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,3-Apr,310.5,289.6,332.7
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,4-May,279.2,259.7,300
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,5-Jun,262.2,243.4,282.2
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,6-Jul,223,205.9,241.2
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,7-Aug,257.7,239.5,277.2
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,8-Sep,288,269,308.1
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,9-Oct,281.1,262.6,300.7
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,10-Nov,279.8,261.4,299.2
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,11-Dec,295.8,277.2,315.6
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,Dec-13,305.7,286.7,325.8
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,13/14,288,269.8,307.3
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,14/15,295.4,277.1,314.7
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,15/16,319.2,300.7,338.9
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,16/17,294.6,277.1,313.1
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,17/18,299.1,281.4,317.7
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,18/19,265.5,248.7,283.3
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,19/20,256.8,240.7,273.9
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,20/21,203.5,188.7,219.2
Chronic obstructive pulmonary disease,Persons,Mid North Coast LHD,21/22,183.7,170.2,198.2
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,1-Feb,287.3,264.4,311.8
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,2-Mar,285.6,263,309.7
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,3-Apr,268.6,247,291.7
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,4-May,289.8,267.6,313.5
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,5-Jun,261,240.1,283.4
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,6-Jul,220.6,201.7,240.9
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,7-Aug,235.1,215.7,255.9
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,8-Sep,251.8,232.1,272.8
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,9-Oct,258.6,238.8,279.7
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,10-Nov,266.4,246.6,287.5
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,11-Dec,303.6,282.7,325.8
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,Dec-13,278.7,259,299.7
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,13/14,235.7,217.9,254.8
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,14/15,240.9,223.1,259.9
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,15/16,253.5,235.4,272.9
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,16/17,280.5,261.5,300.6
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,17/18,330.4,310,351.9
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,18/19,308.1,288.4,329
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,19/20,260.7,243.2,279.3
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,20/21,191.5,176.6,207.5
Chronic obstructive pulmonary disease,Persons,Southern NSW LHD,21/22,164.4,150.8,179.1
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,1-Feb,459.9,434.3,486.7
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,2-Mar,522.8,495.8,551
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,3-Apr,554.7,526.9,583.6
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,4-May,523.3,496.5,551.3
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,5-Jun,471.1,446,497.4
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,6-Jul,394.1,371.3,418
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,7-Aug,434.3,410.6,459.1
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,8-Sep,415.7,392.8,439.7
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,9-Oct,395,372.9,418.1
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,10-Nov,399.7,377.8,422.8
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,11-Dec,395.3,373.6,418.1
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,Dec-13,383.6,362.3,405.9
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,13/14,402.8,381.3,425.3
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,14/15,412,390.5,434.6
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,15/16,390.3,369.3,412.3
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,16/17,407.7,386.4,430
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,17/18,401.4,380.6,423.2
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,18/19,402.5,381.7,424.2
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,19/20,368.7,349.1,389.3
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,20/21,275,258.1,292.7
Chronic obstructive pulmonary disease,Persons,Murrumbidgee LHD,21/22,245.5,229.4,262.4
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,1-Feb,468.5,443.5,494.5
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,2-Mar,462.6,437.9,488.4
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,3-Apr,478.4,453.3,504.5
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,4-May,447.1,423,472.3
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,5-Jun,436.3,412.8,460.9
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,6-Jul,375,353.5,397.6
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,7-Aug,410.5,388.2,433.8
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,8-Sep,418.2,395.9,441.5
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,9-Oct,408.4,386.7,431.1
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,10-Nov,372.9,352.2,394.4
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,11-Dec,359.4,339.4,380.4
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,Dec-13,369.2,349.2,390.2
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,13/14,361.9,342.3,382.4
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,14/15,366.8,347.1,387.5
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,15/16,349.6,330.5,369.6
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,16/17,360.9,341.4,381.2
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,17/18,382.6,362.7,403.3
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,18/19,331.9,313.5,351.1
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,19/20,337.8,319.5,357
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,20/21,269.5,253.1,286.7
Chronic obstructive pulmonary disease,Persons,Western NSW LHD,21/22,242.6,227.3,258.8
Chronic obstructive pulmonary disease,Persons,Far West LHD,1-Feb,289.3,238.6,347.9
Chronic obstructive pulmonary disease,Persons,Far West LHD,2-Mar,467.6,402,541.4
Chronic obstructive pulmonary disease,Persons,Far West LHD,3-Apr,404.2,343.3,473.3
Chronic obstructive pulmonary disease,Persons,Far West LHD,4-May,344.3,288.6,408.2
Chronic obstructive pulmonary disease,Persons,Far West LHD,5-Jun,433.1,371.2,503
Chronic obstructive pulmonary disease,Persons,Far West LHD,6-Jul,395.8,337,462.6
Chronic obstructive pulmonary disease,Persons,Far West LHD,7-Aug,343.3,289.1,405.5
Chronic obstructive pulmonary disease,Persons,Far West LHD,8-Sep,383,325.5,448.4
Chronic obstructive pulmonary disease,Persons,Far West LHD,9-Oct,355.3,300.6,417.9
Chronic obstructive pulmonary disease,Persons,Far West LHD,10-Nov,420.6,360.9,488.3
Chronic obstructive pulmonary disease,Persons,Far West LHD,11-Dec,472.3,409.5,543
Chronic obstructive pulmonary disease,Persons,Far West LHD,Dec-13,436.9,376,505.8
Chronic obstructive pulmonary disease,Persons,Far West LHD,13/14,385.9,328.7,451.3
Chronic obstructive pulmonary disease,Persons,Far West LHD,14/15,476.4,411.1,550
Chronic obstructive pulmonary disease,Persons,Far West LHD,15/16,461,399.2,530.9
Chronic obstructive pulmonary disease,Persons,Far West LHD,16/17,470.5,406.6,542.5
Chronic obstructive pulmonary disease,Persons,Far West LHD,17/18,486,421,559.3
Chronic obstructive pulmonary disease,Persons,Far West LHD,18/19,479.9,414.8,553.4
Chronic obstructive pulmonary disease,Persons,Far West LHD,19/20,425.6,365.9,493.5
Chronic obstructive pulmonary disease,Persons,Far West LHD,20/21,351,296.1,414.1
Chronic obstructive pulmonary disease,Persons,Far West LHD,21/22,290.6,242,347.4
Chronic obstructive pulmonary disease,Persons,All LHDs,1-Feb,251.8,248.1,255.6
Chronic obstructive pulmonary disease,Persons,All LHDs,2-Mar,250.1,246.4,253.8
Chronic obstructive pulmonary disease,Persons,All LHDs,3-Apr,251.4,247.7,255.2
